season,uuid,date_key,round_no,round_label,round_wind_index,round_kyoku_index,honba,riichi_sticks,seat,player,discard_no_in_round,player_discard_no_in_round,tile,normalized_tile,is_red_five,is_tsumogiri,is_riichi_declaration,dora_indicators,round_start_score
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,4,2,3z,3z,0,0,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,7,3,1m,1m,0,0,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,10,4,8s,8s,0,0,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,13,5,1s,1s,0,0,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,16,6,3z,3z,0,0,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,19,7,5z,5z,0,1,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,22,8,4p,4p,0,1,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,25,9,9s,9s,0,1,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,28,10,5z,5z,0,1,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,31,11,2p,2p,0,0,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,34,12,1p,1p,0,0,0,4z,4700
6,260617-8917e28a-948d-4bdd-8e5e-7f4e46f44f01,260617,9,南3局,1,2,0,0,2,葡萄海ぶどう,39,13,6p,6p,0,1,0,4z,4700
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,1,東1局,0,0,0,0,0,葡萄海ぶどう,1,1,4s,4s,0,1,0,7z,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,1,東1局,0,0,0,0,0,葡萄海ぶどう,4,2,9s,9s,0,0,0,7z,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,1,東1局,0,0,0,0,0,葡萄海ぶどう,7,3,2s,2s,0,0,0,7z,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,1,東1局,0,0,0,0,0,葡萄海ぶどう,10,4,9s,9s,0,0,0,7z,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,1,東1局,0,0,0,0,0,葡萄海ぶどう,13,5,9m,9m,0,0,0,7z,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,1,東1局,0,0,0,0,0,葡萄海ぶどう,16,6,3z,3z,0,0,0,7z,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,1,東1局,0,0,0,0,0,葡萄海ぶどう,19,7,0s,5s,1,0,0,7z,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,3,1,1z,1z,0,0,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,6,2,9p,9p,0,0,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,9,3,9s,9s,0,0,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,12,4,6z,6z,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,15,5,3s,3s,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,18,6,7s,7s,0,0,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,21,7,5p,5p,0,0,1,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,24,8,5s,5s,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,27,9,7z,7z,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,30,10,3s,3s,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,33,11,6s,6s,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,36,12,6s,6s,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,39,13,8s,8s,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,42,14,1s,1s,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,45,15,9s,9s,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,2,東2局,0,1,0,0,0,葡萄海ぶどう,48,16,3z,3z,0,1,0,6p,35000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,2,1,1m,1m,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,5,2,9m,9m,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,8,3,9m,9m,0,1,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,11,4,5z,5z,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,14,5,7z,7z,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,17,6,9m,9m,0,1,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,20,7,7s,7s,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,23,8,7z,7z,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,26,9,1m,1m,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,29,10,2s,2s,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,32,11,7s,7s,0,0,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,3,東3局,0,2,0,0,0,葡萄海ぶどう,35,12,7z,7z,0,1,0,0s,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,4,東3局,0,2,1,0,0,葡萄海ぶどう,2,1,1m,1m,0,1,0,0p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,4,東3局,0,2,1,0,0,葡萄海ぶどう,5,2,9m,9m,0,0,0,0p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,4,東3局,0,2,1,0,0,葡萄海ぶどう,8,3,1z,1z,0,0,0,0p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,4,東3局,0,2,1,0,0,葡萄海ぶどう,11,4,2s,2s,0,0,0,0p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,4,東3局,0,2,1,0,0,葡萄海ぶどう,14,5,7z,7z,0,0,0,0p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,4,東3局,0,2,1,0,0,葡萄海ぶどう,17,6,7z,7z,0,0,0,0p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,4,東3局,0,2,1,0,0,葡萄海ぶどう,20,7,1m,1m,0,1,0,0p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,5,南1局,1,0,0,0,0,葡萄海ぶどう,1,1,3z,3z,0,0,0,7p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,5,南1局,1,0,0,0,0,葡萄海ぶどう,4,2,1p,1p,0,0,0,7p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,5,南1局,1,0,0,0,0,葡萄海ぶどう,6,3,2p,2p,0,0,0,7p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,5,南1局,1,0,0,0,0,葡萄海ぶどう,9,4,1s,1s,0,1,0,7p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,5,南1局,1,0,0,0,0,葡萄海ぶどう,12,5,9m,9m,0,0,0,7p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,5,南1局,1,0,0,0,0,葡萄海ぶどう,15,6,9m,9m,0,0,0,7p,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,3,1,1p,1p,0,0,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,6,2,1z,1z,0,0,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,9,3,8s,8s,0,0,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,12,4,9s,9s,0,1,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,15,5,2z,2z,0,1,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,18,6,1s,1s,0,0,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,21,7,2p,2p,0,1,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,24,8,4p,4p,0,1,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,27,9,7p,7p,0,1,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,30,10,4s,4s,0,0,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,33,11,2z,2z,0,1,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,36,12,8p,8p,0,0,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,39,13,6s,6s,0,1,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,6,南2局,1,1,0,0,0,葡萄海ぶどう,42,14,3s,3s,0,1,0,7z,47000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,5,1,9m,9m,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,8,2,5z,5z,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,11,3,3z,3z,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,14,4,2z,2z,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,17,5,9m,9m,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,20,6,7z,7z,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,23,7,1s,1s,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,26,8,9m,9m,0,1,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,29,9,9p,9p,0,1,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,32,10,9p,9p,0,1,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,35,11,1p,1p,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,38,12,2s,2s,0,1,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,41,13,9p,9p,0,1,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,44,14,4p,4p,0,0,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,47,15,2p,2p,0,1,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,7,南2局,1,1,1,0,0,葡萄海ぶどう,50,16,4p,4p,0,1,0,5p,44600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,3,1,1m,1m,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,6,2,1z,1z,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,9,3,5z,5z,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,12,4,7z,7z,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,15,5,2z,2z,0,1,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,18,6,3z,3z,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,21,7,9s,9s,0,1,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,24,8,1s,1s,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,27,9,8s,8s,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,29,10,9s,9s,0,1,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,32,11,2s,2s,0,1,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,34,12,6s,6s,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,37,13,1p,1p,0,0,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,40,14,6p,6p,0,0,1,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,43,15,3z,3z,0,1,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,46,16,3z,3z,0,1,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,8,南2局,1,1,2,0,0,葡萄海ぶどう,49,17,6z,6z,0,1,0,3p,43600
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,9,南3局,1,2,0,0,0,葡萄海ぶどう,2,1,1m,1m,0,0,0,9p,60000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,9,南3局,1,2,0,0,0,葡萄海ぶどう,5,2,1z,1z,0,0,0,9p,60000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,9,南3局,1,2,0,0,0,葡萄海ぶどう,8,3,1p,1p,0,0,0,9p,60000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,9,南3局,1,2,0,0,0,葡萄海ぶどう,11,4,3z,3z,0,0,0,9p,60000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,9,南3局,1,2,0,0,0,葡萄海ぶどう,14,5,9s,9s,0,0,0,9p,60000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,9,南3局,1,2,0,0,0,葡萄海ぶどう,17,6,7s,7s,0,0,0,9p,60000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,9,南3局,1,2,0,0,0,葡萄海ぶどう,20,7,7p,7p,0,0,0,9p,60000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,10,南3局,1,2,1,0,0,葡萄海ぶどう,2,1,1z,1z,0,0,0,9s,54000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,10,南3局,1,2,1,0,0,葡萄海ぶどう,5,2,6z,6z,0,0,0,9s,54000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,10,南3局,1,2,1,0,0,葡萄海ぶどう,8,3,7z,7z,0,0,0,9s,54000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,10,南3局,1,2,1,0,0,葡萄海ぶどう,10,4,2z,2z,0,0,0,9s,54000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,10,南3局,1,2,1,0,0,葡萄海ぶどう,13,5,1p,1p,0,0,0,9s,54000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,10,南3局,1,2,1,0,0,葡萄海ぶどう,16,6,9s,9s,0,0,0,9s,54000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,10,南3局,1,2,1,0,0,葡萄海ぶどう,19,7,9p,9p,0,0,0,9s,54000
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,2,1,5p,5p,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,5,2,1m,1m,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,8,3,9s,9s,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,11,4,3s,3s,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,14,5,7z,7z,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,17,6,3z,3z,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,20,7,3z,3z,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,23,8,4p,4p,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,26,9,1p,1p,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,29,10,9m,9m,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,32,11,9m,9m,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,35,12,7z,7z,0,1,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,38,13,2p,2p,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,11,南3局,1,2,2,0,0,葡萄海ぶどう,41,14,9m,9m,0,0,0,6z,49900
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,12,南3局,1,2,3,0,0,葡萄海ぶどう,2,1,1m,1m,0,0,0,1s,43700
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,12,南3局,1,2,3,0,0,葡萄海ぶどう,5,2,8s,8s,0,0,0,1s,43700
6,260617-d72fd2dd-90bc-46a3-8a41-741789c02f78,260617,12,南3局,1,2,3,0,0,葡萄海ぶどう,8,3,8p,8p,0,0,1,1s,43700
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,1,1,2z,2z,0,0,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,4,2,3z,3z,0,0,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,7,3,7z,7z,0,0,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,10,4,6z,6z,0,0,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,13,5,1p,1p,0,0,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,18,6,2z,2z,0,1,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,21,7,1p,1p,0,1,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,24,8,9m,9m,0,1,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,27,9,9p,9p,0,0,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,1,東1局,0,0,0,0,0,葡萄海ぶどう,30,10,7p,7p,0,0,0,5s,35000
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,2,東2局,0,1,0,0,0,葡萄海ぶどう,7,1,9m,9m,0,0,0,1s,31100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,2,東2局,0,1,0,0,0,葡萄海ぶどう,10,2,1s,1s,0,0,0,1s,31100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,2,東2局,0,1,0,0,0,葡萄海ぶどう,15,3,2z,2z,0,0,0,1s,31100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,2,東2局,0,1,0,0,0,葡萄海ぶどう,18,4,3z,3z,0,0,0,1s,31100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,2,東2局,0,1,0,0,0,葡萄海ぶどう,21,5,2z,2z,0,1,0,1s,31100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,2,東2局,0,1,0,0,0,葡萄海ぶどう,24,6,3s,3s,0,0,0,1s,31100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,2,東2局,0,1,0,0,0,葡萄海ぶどう,27,7,7s,7s,0,0,0,1s,31100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,2,1,3z,3z,0,0,0,9p,19100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,5,2,6z,6z,0,0,0,9p,19100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,8,3,1s,1s,0,0,0,9p,19100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,11,4,2p,2p,0,0,0,9p,19100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,14,5,1p,1p,0,0,0,9p,19100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,17,6,7p,7p,0,0,0,9p,19100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,20,7,6p,6p,0,0,0,9p,19100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,23,8,1z,1z,0,0,0,9p,19100
6,260618-0bb40dee-7462-4a38-9550-d56770e3a3bb,260618,3,東3局,0,2,0,0,0,葡萄海ぶどう,26,9,9m,9m,0,0,0,9p,19100
